date,ibc_br,selic,usd_brl,usd_brl_volatility,selic_change,usd_brl_return,ipca_12m,ipca_month,unemployment,pib_index,ibovespa,ifnc,icon,iee,ibovespa_return_1m,ibovespa_return_3m,ibovespa_volatility_3m_ann,ibovespa_drawdown,ifnc_return_1m,ifnc_return_3m,ifnc_volatility_3m_ann,ifnc_drawdown,icon_return_1m,icon_return_3m,icon_volatility_3m_ann,icon_drawdown,iee_return_1m,iee_return_3m,iee_volatility_3m_ann,iee_drawdown,ibc_br_change,pib_change_3m,unemployment_change
2024-02-29,104.88262,11.25,4.9833,0.02158634784822544,-0.5,0.006015948319370024,4.51,0.42,7.6,184.43,129020.02,13218.47,2880.74,91201.24,0.009923423675882725,0.01326384312020501,0.17682261966803728,-0.03849320536297429,0.00384421146960201,0.02857305153498446,0.20911541729804778,-0.04238897272376252,0.0008546770988226982,-0.02769020987045967,0.24923043561152736,-0.4760242640304847,0.00396737854911966,0.025125921856118172,0.19238791526260582,-0.039551409207459476,0.012497877408375269,0.001303002334545944,0.1999999999999993
2024-03-31,104.47589,10.75,4.9962,0.015217032889686549,-0.5,0.002588646077900103,4.5,0.83,7.8,185.14,128106.1,13221.58,2916.92,88654.31,-0.007083551839474178,-0.045304088586792246,0.10302269987128367,-0.045304088586792246,0.00023527685125435127,-0.04216366901653845,0.09639464440504371,-0.04216366901653845,0.012559272964585588,-0.07103866903610845,0.18124031239002758,-0.469443509735624,-0.02792648433288858,-0.06637336173077224,0.08358992690757973,-0.06637336173077224,-0.003877954231120473,0.0038496990728187352,0.20000000000000018
2024-04-30,104.67291,10.75,5.1718,0.03507156298354902,0.0,0.03514671150074067,3.93,0.16,7.9,185.14,125924.19,12514.7,2742.59,85294.0,-0.017032053899072697,-0.014309646763251527,0.047218803049288154,-0.061564520807206424,-0.053464109433214446,-0.049601871224231764,0.11118356120495897,-0.09337353543534688,-0.05976509468891844,-0.04714273802409774,0.1344809908682844,-0.5011522686140946,-0.03790351535080472,-0.06106108221808604,0.07576188214989633,-0.1017610933463301,0.0018857939377208144,0.0038496990728187352,0.10000000000000053
2024-05-31,104.68779,10.5,5.2416,0.027103239171696072,-0.25,0.0134962682238291,3.69,0.38,7.5,185.14,122098.09,12100.27,2680.71,87311.19,-0.03038415414861917,-0.053650045938607116,0.04050109485613272,-0.0900780890655335,-0.03311545622348122,-0.08459375404263869,0.09391446290535863,-0.12339688443368713,-0.02256261417127614,-0.06943701965467197,0.125286756436017,-0.5124075775075712,0.023649846413581255,-0.04265347707991696,0.11444191003036387,-0.08051788116126757,0.00014215712546827852,0.0038496990728187352,-0.40000000000000036
2024-06-30,104.6751,10.5,5.5589,0.03093750690428341,0.0,0.06053495115995133,3.93,0.46,7.1,186.4,123906.55,12163.37,2699.3,88289.36,0.014811533906877727,-0.03278181132670499,0.08043560013127296,-0.07660074982911669,0.005214759670651992,-0.08003657656649199,0.10321320474871117,-0.118825609859464,0.006934729978252063,-0.07460609135663643,0.1157841481306702,-0.5090262557181444,0.011203260429734074,-0.004116551129888624,0.11274049205773994,-0.07021668352343358,-0.00012121757465699545,0.006805660581181927,-0.40000000000000036
2024-07-31,105.5521,10.5,5.6621,0.03571827823593724,0.0,0.01856482397596637,4.23,0.21,6.9,186.4,127651.81,12538.48,2753.47,89184.95,0.030226489237251686,0.013719524421796914,0.10912306042534217,-0.04868963233214019,0.030839315091130137,0.0019001654054831008,0.11149920237286336,-0.09165079519168573,0.020068165820768202,0.003967053041103341,0.07563020364424781,-0.4991733132042526,0.010143804417655833,0.04561809740427214,0.026017421858839835,-0.06078514341029595,0.008378305824403354,0.006805660581181927,-0.1999999999999993
2024-08-31,106.65779,10.5,5.6562,0.04261856190325556,0.0,-0.0010420162130657662,4.5,0.38,6.8,186.4,136004.01,14203.47,2925.43,92892.1,0.06542954620071595,0.11389138028285295,0.08987835374537645,0.0,0.13279041797729874,0.1738143033171986,0.2337785012039286,0.0,0.0624521058882066,0.09128924799773186,0.10050934822788163,-0.467895631928845,0.04156699084318616,0.06391975644817127,0.06181416046175583,-0.02174480806664736,0.010475300823006073,0.006805660581181927,-0.10000000000000053
2024-09-30,107.01873,10.75,5.4481,0.03314480533066731,0.25,-0.036791485449595096,4.24,-0.02,6.6,189.52,131816.44,13389.02,2787.61,89817.39,-0.030790048028730976,0.06383754531136576,0.1686444980020599,-0.030790048028730976,-0.05734162144884303,0.10076565951705807,0.32960612058976363,-0.05734162144884303,-0.0471110229949101,0.03271588930463443,0.1913819270267238,-0.49296361304873726,-0.0330998007365535,0.017307068484809562,0.12986574449545157,-0.054124859989140295,0.003384094120082448,0.016738197424892798,-0.20000000000000018
2024-10-31,107.16697,10.75,5.7779,0.02295226340556561,0.0,0.06053486536590724,4.42,0.44,6.4,189.52,129713.33,13094.05,2787.06,86471.46,-0.01595483841014067,0.016149555576219443,0.17945312377662745,-0.04625363619793277,-0.022030738620153034,0.04430919856314319,0.3503331026113809,-0.0781090817948008,-0.000197301631146507,0.012199152342317277,0.19042019181473996,-0.4930636521549333,-0.03725258549597121,-0.030425424917544852,0.15365481444038423,-0.08936115451090865,0.0013851780898539445,0.016738197424892798,-0.1999999999999993
2024-11-30,108.02415,11.25,6.0535,0.0433790049551157,0.5,0.047698990982883105,4.76,0.56,6.2,189.52,125667.83,12071.37,2622.47,82074.5,-0.031188005118672035,-0.07599908267410649,0.030076275774865435,-0.07599908267410649,-0.0781026496767615,-0.15011120521956944,0.09820323771406177,-0.15011120521956944,-0.05905506160613694,-0.10356084404685806,0.10777563008228594,-0.5230008094073139,-0.05084868464115222,-0.11645339054666659,0.03215967702208517,-0.13566594198716642,0.007998546567099973,0.016738197424892798,-0.20000000000000018
2024-12-31,108.23273,12.25,6.1923,0.04144284856006896,1.0,0.022928884116626858,4.87,0.39,6.1,191.23,120283.4,11829.57,2431.66,77455.44,-0.042846526434012655,-0.08749318370303438,0.046714737974293326,-0.11558931240336234,-0.020030866421955507,-0.11647230342474657,0.11419624082028826,-0.16713521414133303,-0.07275965025338704,-0.12769002837556198,0.13354659184598802,-0.5577071036859864,-0.05627886858890396,-0.1376342599133642,0.033951148964483514,-0.18430968485498478,0.001930864533532528,0.009022794428028558,-0.10000000000000053
2025-01-31,107.99539,13.25,5.8301,0.02797857197052992,1.0,-0.0584919981267058,4.83,0.52,6.2,191.23,126134.94,13111.02,2477.24,81520.65,0.04864794310769405,-0.027586910304438272,0.17251630476671803,-0.07256455158932451,0.1083260000152162,0.0012960084924069637,0.3304646988649085,-0.07691430333573412,0.018744396831793964,-0.11116373526224776,0.1709594227657116,-0.549416590121593,0.05248449947479461,-0.057253688095471156,0.2123049884944111,-0.1414985869381611,-0.002192867166891266,0.009022794428028558,0.10000000000000053
2025-02-28,107.3722,13.25,5.8488,0.02464244570208295,0.0,0.0032074921527931455,4.56,0.16,6.5,191.23,122799.09,12702.7,2340.66,83654.12,-0.02644667686843949,-0.022827958436140827,0.1689934612454083,-0.09709213720977794,-0.031143267266772523,0.05229978038946692,0.26851684167024126,-0.10566220789708425,-0.05513393938415334,-0.10745976121747813,0.16817648396044765,-0.5742590285293343,0.026170914976757498,0.019246172684573182,0.19656979305945865,-0.11903081944949356,-0.005770524093667295,0.009022794428028558,0.2999999999999998
2025-03-31,108.10202,14.25,5.7422,0.02809246291344861,1.0,-0.018225960880864367,5.06,1.31,6.8,191.41,130259.54,13856.09,2627.85,85279.93,0.06075330037054827,0.08293862661015572,0.16364337844411092,-0.04223750461475373,0.09079880655293748,0.1713096925754698,0.263168191065298,-0.024457403718950332,0.12269616262079919,0.08068150975054089,0.3094754379648907,-0.5220222450594324,0.01943490649354751,0.10101924409699303,0.060498828677044786,-0.10190926580179738,0.006797103905852531,0.0009412749045651925,0.2999999999999998
2025-04-30,108.64347,14.25,5.6608,0.06004551696437483,0.0,-0.014175751454146512,5.48,0.56,7.0,191.41,135066.97,15141.16,2960.92,96101.0,0.03690654826510209,0.07081328932332309,0.15611620512477112,-0.006889796852313501,0.09274405694535748,0.15484226246317978,0.24585248612524652,0.0,0.1267461993644996,0.19524955192068605,0.35977863429599666,-0.46144038123993925,0.12688882366577947,0.17885468283189598,0.20849851441500894,0.0,0.005008694564634375,0.0009412749045651925,0.20000000000000018
2025-05-31,110.0586,14.75,5.7087,0.030847536582895272,0.5,0.008461701526286003,5.53,0.43,6.6,191.41,137026.62,15377.48,3031.19,100517.93,0.01450872852185836,0.11586022339416369,0.08011105218005939,0.0,0.015607786985937677,0.21056783203570895,0.15236454683335401,0.0,0.023732488550855857,0.2950150812164092,0.20209916476148113,-0.4486590212537629,0.04596133234825861,0.2015897124971251,0.19390334930180914,0.0,0.01302544920555282,0.0009412749045651925,-0.40000000000000036
2025-06-30,109.59971,15.0,5.4571,0.021343449388712552,0.25,-0.044073081437104866,5.32,0.26,6.2,193.84,138854.6,15610.55,2977.24,101295.47,0.013340327594740353,0.06598411141326022,0.046008569781325094,0.0,0.015156579621628419,0.12662013598352773,0.15472572099556242,0.0,-0.017798290440388165,0.13295659950149363,0.2577973613215301,-0.45847194812517633,0.007735336372326929,0.18779963820326784,0.21075122373780053,0.0,-0.004169506063133599,0.012695261480591524,-0.39999999999999947
2025-07-31,108.80425,15.0,5.6021,0.022194407747055132,0.0,0.026570889300177924,5.35,0.24,5.8,193.84,133071.05,14376.02,2714.37,96654.78,-0.04165184300700164,-0.014777261976040568,0.111171163371315,-0.04165184300700164,-0.07908305601019816,-0.05053377680441917,0.18893209499406924,-0.07908305601019816,-0.08829318429149147,-0.08326803831241647,0.19618403114666838,-0.5062851842083724,-0.04581340113235077,0.005762479058490477,0.15969530839779597,-0.04581340113235077,-0.007257865919535811,0.012695261480591524,-0.40000000000000036
2025-08-31,108.90168,15.0,5.4264,0.024064963367495622,0.0,-0.03136323878545544,5.23,0.26,5.6,193.84,141422.26,15563.48,2939.51,104005.03,0.0627575269001035,0.03207873039559761,0.18092824510880445,0.0,0.08260005203109055,0.012095609943892027,0.28132244247680077,-0.0030152685203276297,0.0829437401680686,-0.030245547128355477,0.29812940508632346,-0.46533463081022586,0.07604642005289342,0.034691323229597115,0.21158302134745027,0.0,0.0008954613445706361,0.012695261480591524,-0.20000000000000018
2025-09-30,108.39998,15.0,5.3186,0.02158043534714119,0.0,-0.019865841073271384,5.13,-0.11,5.6,194.5,146237.02,16222.59,2983.37,108648.98,0.034045276889224985,0.053166549757803994,0.18684626721275238,0.0,0.04234978295342695,0.03920681846571705,0.29157313307464094,0.0,0.014920854155964669,0.0020589539304860516,0.2986715086928033,-0.45735696681430016,0.04465120581187265,0.07259465798421183,0.2191771913594661,0.0,-0.004606907808952121,0.003404869995872861,0.0
2025-10-31,108.79892,15.0,5.3843,0.026125947005527596,0.0,0.012352874816681014,5.17,0.48,5.6,194.5,149540.43,16250.98,2996.78,112068.91,0.022589423663036845,0.12376380888254812,0.07168132799398771,0.0,0.0017500288178398105,0.13042274565561263,0.14003678409816236,0.0,0.004494916822251449,0.10404255867844125,0.14758069707821078,-0.4549178315159562,0.03147687166506308,0.15947612730586114,0.07931793241060237,0.0,0.0036802589815976283,0.003404869995872861,0.0
2025-11-30,108.7209,15.0,5.3338,0.022606756553145695,0.0,-0.009379120777074035,4.68,0.09,5.4,194.5,159072.13,17627.42,3207.96,122622.51,0.06373995313508196,0.124802630081007,0.07357141355602599,0.0,0.08469889200528202,0.13261429962964577,0.14368229520330666,0.0,0.07046897002782981,0.0913247446002905,0.12285657526215715,-0.41650645252234964,0.0941706312660664,0.17900557309583975,0.11450977312381289,0.0,-0.000717102706534134,0.003404869995872861,-0.1999999999999993
2025-12-31,108.73364,15.0,5.5024,0.031074262479967134,0.0,0.03160973414826196,4.46,0.18,5.2,194.69,161125.37,17296.03,3111.9,123055.71,0.012907603613530494,0.10180971959083962,0.09349899970782435,0.0,-0.01879968821302258,0.06616945876090052,0.18981444034289074,-0.01879968821302258,-0.02994426364418512,0.04308215206293564,0.17675661426969486,-0.4339787371427013,0.003532793448772331,0.13259885182539222,0.1607892822576217,0.0,0.00011718078124811626,0.000976863753213264,-0.20000000000000018
2026-01-31,109.24151,15.0,5.2301,0.0221944395475265,0.0,-0.04948749636522232,4.26,0.33,5.1,194.69,181363.9,19868.71,3338.26,126270.22,0.12560734538577,0.21280846925476937,0.1955133436740887,0.0,0.14874396031921777,0.22261611299749307,0.29286379443706045,0.0,0.07274012661075235,0.11394897189650233,0.20313571645933168,-0.3928062788180834,0.02612239610823419,0.1267194443133246,0.16343849057429527,0.0,0.004670771621367642,0.000976863753213264,-0.10000000000000053
2026-02-28,109.46142,15.0,5.1495,0.023218378791794378,0.0,-0.015410795204680694,4.44,0.33,5.4,194.69,188786.98,20601.38,3441.15,132056.17,0.04092920366180941,0.18680110714554465,0.2032576175724706,0.0,0.03687556967714567,0.16871215413259577,0.29558465903858705,0.0,0.030821445902955436,0.07269105599820458,0.17885039139503084,-0.3740916903880608,0.04582196815686235,0.07693253057697169,0.07330399149708985,0.0,0.0020130626169483357,0.000976863753213264,0.3000000000000007
2026-03-31,110.07661,14.75,5.2194,0.03886938663051289,-0.25,0.01357413341101088,3.81,0.7,5.8,195.19,187461.84,19312.06,3255.71,132693.92,-0.007019234059467472,0.1634532786487939,0.23263383219591358,-0.007019234059467472,-0.06258415698365838,0.1165602742363423,0.3662413062860805,-0.06258415698365838,-0.05388896153902045,0.04621292457983861,0.22346344169420918,-0.4078212392116919,0.004829384344555709,0.07832395587331953,0.07101911596853512,0.0,0.005620153657791116,0.002568185320252603,0.39999999999999947
2026-04-30,110.77581,14.5,4.9886,0.02830797587883113,-0.25,-0.0442196421044565,4.14,0.88,6.1,195.19,187317.64,19328.45,3084.27,139021.25,-0.0007692232189761006,0.0328275913784386,0.09029810761859466,-0.007783057920625613,0.000848692475064805,-0.027191498592510466,0.17443565861846488,-0.0617885792116839,-0.05265825273135505,-0.07608454703947576,0.16820361385671878,-0.4390043380594233,0.047683646696095705,0.10098208429509348,0.08390882642829586,0.0,0.006351939799018158,0.002568185320252603,0.2999999999999998
2026-05-31,110.60765,14.5,5.0569,0.03029491656692841,0.0,0.013691215972417181,4.39,0.67,5.8,195.19,173787.49,17912.91,2981.06,126796.41,-0.07223105095708027,-0.07945193042443932,0.13710168870050074,-0.07945193042443932,-0.07323608463172171,-0.1304995102269848,0.13874973262702173,-0.1304995102269848,-0.03346334789107308,-0.13370239600133682,0.039677820224703335,-0.4577771310603236,-0.08793504590125611,-0.03982971791473289,0.24014227908612673,-0.08793504590125611,-0.0015180209469919381,0.002568185320252603,-0.2999999999999998
2026-06-30,110.90086,14.25,5.1766,0.03542268259542325,-0.25,0.02367062825050925,4.72,0.58,5.6,197.34,172024.12,18026.55,2948.41,128088.55,-0.010146702734471824,-0.08235126679648508,0.13453026603675558,-0.08879245803921443,0.0063440278547706175,-0.06656514116049772,0.15395939213481316,-0.12498337490012812,-0.010952479990338992,-0.09438801367443661,0.07231258570120443,-0.46371581618268964,0.010190667070148152,-0.03470671452015295,0.24259764569835804,-0.07864049560768582,0.002650901632933911,0.011014908550643021,-0.20000000000000018
2026-07-31,110.93102,14.25,5.0773,0.01957136504112069,0.0,-0.019182474983579834,4.64,0.16,5.4,197.34,177999.0,18886.12,2866.37,127419.41,0.034732803748683594,-0.04974779737775903,0.18606398152202083,-0.05714366530997006,0.04768355564431359,-0.02288491834575468,0.21290143384069093,-0.08325947096747899,-0.027825166784809396,-0.07064880830796272,0.04057624476206672,-0.4786380130414617,-0.00522404227388007,-0.08345371660807244,0.18279704008191697,-0.08345371660807244,0.00027195460882811773,0.011014908550643021,-0.1999999999999993
