date,ibc_br,selic,usd_brl,usd_brl_volatility,selic_change,usd_brl_return,ipca_12m,ipca_month,unemployment,pib_index,ibovespa,ifnc,icon,iee,ibovespa_return_1m,ibovespa_return_3m,ibovespa_volatility_3m_ann,ibovespa_drawdown,ifnc_return_1m,ifnc_return_3m,ifnc_volatility_3m_ann,ifnc_drawdown,icon_return_1m,icon_return_3m,icon_volatility_3m_ann,icon_drawdown,iee_return_1m,iee_return_3m,iee_volatility_3m_ann,iee_drawdown,ibc_br_change,pib_change_3m,unemployment_change,stress_score,target_p75,target_p80,target_p90,target_stress
2014-10-31,101.91123,11.25,2.4442,0.0605687134912682,0.25,-0.0027743778049775,6.75,0.57,6.8,174.43,54628.6,5159.59,2760.08,,0.0094726178847726,-0.0215085561534682,0.3739983031177916,-0.2035103015599234,0.0376311973727343,0.0189105874407315,0.4711257466218225,-0.1016848230126243,0.0593202124719824,0.080287285465469,0.2770646998806884,-0.0070511713578541,,,,,0.0087467213157754,-0.0146867762526124,-0.2000000000000001,0.281276794857731,1,0,0,1
2014-11-30,102.47056,11.25,2.5601,0.0472300748838537,0.0,0.0474183782014565,6.59,0.42,6.7,174.43,54724.0,5419.44,2834.92,,0.0017463379987772,-0.1071030859962325,0.245631297463642,-0.2021193613339028,0.0503625288055833,-0.056443399035105,0.3572020740985142,-0.056443399035105,0.0271151560824325,0.0198727911126461,0.2189688081780855,0.0,,,,,0.0054884039766764,-0.0146867762526124,-0.0999999999999996,0.3198846530946459,1,1,0,1
2014-12-31,101.58429,11.75,2.6562,0.0413290296072184,0.5,0.0375375961876489,6.56,0.51,6.6,174.33,50007.41,4938.59,2673.54,,-0.0861886923470506,-0.0759215669752261,0.1840834117353734,-0.2708876502295634,-0.0887268795299882,-0.0068135152147725,0.2663618362669352,-0.1401622318986425,-0.0569257686283917,0.0261061131751052,0.2079094553179006,-0.0569257686283917,,,,,-0.0086490207528875,-0.0005732958780025,-0.1000000000000005,0.44835102335436805,0,0,0,0
2015-01-31,101.77278,12.25,2.6623,0.0404761437828999,0.5,0.0022965138167305,6.41,0.78,6.6,174.33,46907.68,4672.08,2603.85,24635.26,-0.0619854137616805,-0.1413347587161303,0.1573537698223928,-0.3160819809088351,-0.0539647956198025,-0.0944861897941503,0.250752693348159,-0.1865632013204193,-0.0260665634327521,-0.0566034317845859,0.1472648149569256,-0.0815084729022336,,,,0.0,0.0018555034444793,-0.0005732958780025,0.0,0.2420541106729742,1,1,0,1
2015-02-28,102.18535,12.25,2.8782,0.0270081896953494,0.0,0.081095293543177,7.14,1.24,6.9,174.33,51583.09,5240.87,2691.98,26521.88,0.0996725909275411,-0.0573954754769389,0.3500386429949111,-0.2479140999639871,0.1217423503022208,-0.0329498988825412,0.3908419125733709,-0.0875334936268527,0.0338460356779384,-0.0504211759061984,0.1598832732622871,-0.0504211759061984,0.0765821022388235,,,0.0,0.0040538344339222,-0.0005732958780025,0.3000000000000007,0.3808241269271699,1,1,1,1
2015-03-31,101.30483,12.75,3.208,0.0626040520334712,0.5,0.1145855048294073,7.7,1.22,7.5,175.24,51150.16,5209.79,2718.59,27504.07,-0.0083928667321013,0.0228516133908953,0.2852494161831221,-0.254226256694082,-0.0059303130968713,0.0549144593902308,0.3145810598835438,-0.0929447057000538,0.0098849174213775,0.01685031830457,0.1044620859059214,-0.0410346676449423,0.037033196741709,,,0.0,-0.0086168907773962,0.0052199850857568,0.5999999999999996,1.2613867600537174,1,1,0,1
2015-04-30,100.64945,13.25,2.9936,0.0525389455750011,0.5,-0.0668329177057357,8.13,1.32,8.0,175.24,56229.38,5680.84,2861.68,29453.36,0.09930017814216,0.1987243879893441,0.2157594667436881,-0.1801707911300587,0.0904163123657575,0.2159123987602953,0.2304964289105179,-0.0109321108776156,0.0526339021330908,0.0990187606812988,0.0742239153901736,0.0,0.0708727835553066,0.1955773959763365,0.0740517370703032,0.0,-0.0064693855169589,0.0052199850857568,0.5,0.509667139215412,1,1,0,1
2015-05-31,100.46625,13.25,3.1788,0.0446981711174027,0.0,0.061865312667023,8.17,0.71,8.1,175.24,52760.47,5172.88,2793.34,30202.54,-0.0616921260735935,0.0228249218881615,0.2841025342278349,-0.2307477980424775,-0.0894163539194907,-0.0129730369194427,0.3117447003993289,-0.0993709553017865,-0.0238810768499621,0.0376525828572278,0.1328319244142119,-0.0238810768499621,0.0254361471832076,0.1387782464893137,0.0817813807536618,0.0,-0.0018201788484686,0.0052199850857568,0.0999999999999996,0.46752793760685574,1,1,1,1
2015-06-30,99.12964,13.75,3.1026,0.0473590105783785,0.5,-0.0239713099282747,8.47,0.74,8.2,173.84,53080.88,5366.72,2847.94,30253.31,0.0060729178492913,0.0377461184872147,0.2800069472576797,-0.2260761926146031,0.0374723558249949,0.0301221354411598,0.3201362055690422,-0.0656222632725297,0.0195464927291342,0.0475798115935097,0.1329306019650051,-0.0048013754158395,0.0016809844470033,0.0999575699160162,0.1217891681987992,0.0,-0.0133040697746756,-0.0079890435973521,0.0999999999999996,0.6140661669109845,1,1,1,1
2015-07-31,98.45711,14.25,3.394,0.0447674285044464,0.5,0.0939212273577001,8.89,0.79,8.4,173.84,50864.77,5147.23,2826.25,29605.9,-0.0417496846322065,-0.0954058180972295,0.1206383310280524,-0.2583872675023,-0.0408983513207323,-0.0939315312524204,0.2217958925467958,-0.1038367722154806,-0.0076160312366131,-0.0123808392273069,0.0760040553726097,-0.0123808392273069,-0.0213996418904245,0.0051790356006922,0.0811247706548533,-0.0213996418904245,-0.0067843482534587,-0.0079890435973521,0.200000000000001,0.9889851685085363,1,1,1,1
2015-08-31,97.51139,14.25,3.6467,0.0503535837556088,0.0,0.074454920447849,9.56,0.62,8.6,173.84,46625.52,4592.7,2656.04,25839.78,-0.083343540135933,-0.1162792901579535,0.1549990521415637,-0.320195898038541,-0.1077336742286627,-0.112158024156756,0.2517686211213482,-0.2003837294533248,-0.0602246793454224,-0.0491526273206985,0.1404913695440031,-0.0718598865002375,-0.1272084280498144,-0.1444501025410446,0.2380785382785535,-0.1458858551345291,-0.0096054007679079,-0.0079890435973521,0.1999999999999993,0.8803943530994323,1,1,1,1
2015-09-30,96.37133,14.25,3.9729,0.0909697675947402,0.0,0.0894507362821181,9.53,0.22,8.8,169.76,45059.34,4388.61,2661.64,25775.84,-0.0335906173271632,-0.1511191977224191,0.0924334628039917,-0.3430309374849642,-0.0444379123391469,-0.1822547105121937,0.1302754186605036,-0.2359170071888335,0.0021084019818977,-0.0654157039825278,0.1161692513965386,-0.0699029940454558,-0.0024744792718822,-0.1479993428818202,0.2328614136622793,-0.1479993428818202,-0.0116915572632079,-0.0234698573400828,0.200000000000001,1.4423748620424843,1,1,1,1
2015-10-31,96.85754,14.25,3.8589,0.065832910966212,0.0,-0.0286944045911047,9.49,0.54,9.0,169.76,45868.81,4458.5,2621.57,26711.21,0.0179645329913842,-0.0982204382325919,0.1754799848025594,-0.3312287950870941,0.0159253157605712,-0.1338059499964057,0.2142037281886121,-0.2237487442610335,-0.0150546279737303,-0.0724210526315789,0.1115375825983097,-0.0839052584495819,0.0362886330765552,-0.0977740923261918,0.2959473799635106,-0.1170814036546745,0.0050451726670162,-0.0234698573400828,0.1999999999999993,0.6220587419076047,1,1,1,1
2015-11-30,96.1621,14.25,3.8506,0.0537694052145056,0.0,-0.0021508720101584,9.93,0.82,9.1,169.76,45120.36,4530.01,2519.29,25242.99,-0.0163171880848881,-0.0322818919767542,0.0909014992407409,-0.3421412606234153,0.0160390265784458,-0.0136499227034205,0.1208403275203357,-0.2112984297386844,-0.0390147888479042,-0.0514864233972379,0.07155104094838,-0.1196465013558468,-0.0549664354404011,-0.0230957848712333,0.158653533659794,-0.1656122916798195,-0.0071800295568109,-0.0234698573400828,0.0999999999999996,0.7171552885917815,1,1,0,1
2015-12-31,96.51788,14.25,3.9048,0.0527787402781185,0.0,0.0140757284579025,10.48,1.01,9.1,166.96,43349.96,4325.09,2494.91,24803.21,-0.0392372755891132,-0.0379361970237468,0.0997257611255237,-0.3679538452790409,-0.0452361032315602,-0.0144738311219269,0.1224367072124557,-0.2469762153899188,-0.0096773297238508,-0.0626418298492659,0.054105289084154,-0.128165972435772,-0.0174218664270755,-0.0377341727757466,0.1588829754842242,-0.1801488828825672,0.0036997944096479,-0.0164938737040526,0.0,0.5742489278513743,1,1,1,1
2016-01-31,95.53499,14.25,4.0428,0.0514949472118879,0.0,0.0353411186232328,10.67,0.96,9.1,166.96,40405.99,4151.54,2376.64,24033.84,-0.0679117120292613,-0.1190966148892896,0.0895494122527656,-0.4108771817276527,-0.0401263326312285,-0.0688482673544914,0.1177735018072649,-0.2771922982504096,-0.0474045155937489,-0.0934287468959441,0.0686209090057435,-0.1694948421906013,-0.0310189689157168,-0.1002339467212454,0.0658476576870255,-0.2055798191999487,-0.0101835017511782,-0.0164938737040526,0.0,0.8013644934140836,1,1,1,1
2016-02-29,95.33322,14.25,3.9796,0.0470431528816232,0.0,-0.0156327297912337,10.71,1.27,9.6,166.96,42793.86,4369.01,2489.89,24618.12,0.0590969309253406,-0.0515620886003569,0.2307510990706518,-0.3760618312296698,0.0523829711384209,-0.0355407603956724,0.1903342571393036,-0.2393294832710324,0.0476513060455097,-0.0116699546300743,0.165804235533067,-0.1299201867434514,0.0243107218821461,-0.0247541990865584,0.0998785743476619,-0.1862668911269545,-0.0021120010584603,-0.0164938737040526,0.5,0.7373839547302768,1,1,1,1
2016-03-31,94.88503,14.25,3.5589,0.0796635918871477,0.0,-0.1057141421248366,10.36,0.9,10.3,165.68,50055.27,5388.76,2668.88,27859.68,0.169683454589046,0.1546785740978769,0.4118544349684098,-0.2701898473027569,0.2334052794569021,0.2459301424941447,0.4819680284094127,-0.0617849687392816,0.0718867098546522,0.0697299702193667,0.218418682782806,-0.0673730116574877,0.1316737427553362,0.1232288078841408,0.2865557934004636,-0.0791196070777049,-0.0047012992952508,-0.0076665069477719,0.7000000000000011,0.7681951700231634,1,1,1,1
2016-04-30,94.74894,14.25,3.4508,0.0531289453337547,0.0,-0.0303745539352046,9.39,0.43,11.0,165.68,53910.5,5775.08,2686.94,28667.19,0.077019462685947,0.3342204955255397,0.2056074500408521,-0.2139802614792664,0.0716899620691957,0.3910693381251295,0.3443651546993654,0.0,0.006766883486706,0.130562474754275,0.1140130044508122,-0.0610620334908165,0.0289848986061576,0.1927844239622131,0.2102078252195129,-0.0524279822604535,-0.0014342620748498,-0.0076665069477719,0.6999999999999993,0.6843028254871274,1,1,1,1
2016-05-31,94.07764,14.25,3.5951,0.0426113524963109,0.0,0.0418163904022255,9.28,0.61,11.3,165.68,48471.7,5170.19,2620.75,27039.62,-0.1008857272701978,0.1326788469186934,0.4763287817899105,-0.2932784344486613,-0.1047414061796546,0.1833779277227563,0.5858720894307161,-0.1047414061796546,-0.024633970241241,0.0525565386422695,0.1705452848202444,-0.084191803416175,-0.0567746612067663,0.0983625069664133,0.3268409453170289,-0.1062260625366282,-0.0070850396848767,-0.0076665069477719,0.3000000000000007,0.6987776105100165,0,0,0,0
2016-06-30,94.02558,14.25,3.2098,0.0510324981933327,0.0,-0.1071736530277321,9.32,0.78,11.3,163.31,51526.92,5536.21,2758.47,30786.94,0.063031005720864,0.0294005006865412,0.3426795263684687,-0.248733063407337,0.0707943034975504,0.0273625101136438,0.3519704967133426,-0.0413621975799469,0.0525498426023083,0.0335683882377626,0.1344576805191349,-0.0360662268317911,0.1385862671147006,0.105071558610867,0.3392139572390183,0.0,-0.0005533727249109,-0.0143046837276678,0.0,0.10898580946553013,1,1,0,1
2016-07-31,93.7981,14.25,3.239,0.0375955624266634,0.0,0.0090971400087231,8.84,0.35,11.4,163.31,57308.2,6116.24,3036.63,36797.87,0.1121992154780453,0.0630248281874588,0.3865007141809994,-0.1644415025070458,0.1047702308980331,0.0590745063271851,0.3895183566549227,0.0,0.1008385083035161,0.1301443277482936,0.2192372188860075,0.0,0.1952428529759697,0.283623194320755,0.4580146034591611,0.0,-0.0024193416302245,-0.0143046837276678,0.0999999999999996,0.4183708221483207,1,1,0,1
2016-08-31,93.95613,14.25,3.2403,0.0359733103114979,0.0,0.0004013584439641,8.74,0.52,11.7,163.31,57901.1,6220.22,3049.37,37048.17,0.0103458143860739,0.1945341302244403,0.1764503190743025,-0.1557969693832769,0.0170006409166416,0.2030931165005542,0.1533076821434152,0.0,0.0041954403401138,0.1635486024992845,0.1673907168197561,0.0,0.006802024138897,0.3701438851581493,0.3349238761001188,0.0,0.0016847889242959,-0.0143046837276678,0.2999999999999989,0.416982002571049,1,0,0,1
2016-09-30,93.64776,14.25,3.2462,0.0411879904489424,0.0,0.0018208190599635,8.97,0.44,11.9,163.74,58367.04,6143.07,3115.7,36307.19,0.0080471700883058,0.132748474001551,0.2060439158940443,-0.1490035240068409,-0.0124030982826974,0.10961650659928,0.2111760870728516,-0.0124030982826974,0.0217520340267005,0.1295029490985946,0.1783411729286991,0.0,-0.0200004480653159,0.179304926049812,0.4063446742168772,-0.0200004480653159,-0.0032820636609872,0.0026330292082543,0.200000000000001,0.3638653516737626,0,0,0,0
2016-10-31,93.39899,14.0,3.1811,0.0227789316939716,-0.25,-0.0200542172386175,8.48,0.08,11.9,163.74,64924.51,7009.21,3128.43,38503.88,0.1123488530513112,0.1329008763143844,0.2063431352454683,-0.0533950459783018,0.140994649255177,0.1459998299608911,0.2820282359355286,0.0,0.0040857592194369,0.0302308809436775,0.0352233807971318,0.0,0.0605028921268762,0.0463616508238111,0.1420066443587745,0.0,-0.002656443677884,0.0026330292082543,0.0,-0.09373073484450949,1,1,0,1
2016-11-30,93.55464,14.0,3.3967,0.0563991697472317,0.0,0.067775297852944,7.87,0.26,11.9,163.74,61906.35,6465.92,2871.78,34789.92,-0.0464872203117128,0.0691739880589488,0.2795773202768811,-0.0974000790240673,-0.0775108749773512,0.0395002106034834,0.38862464063913,-0.0775108749773512,-0.0820379551404377,-0.0582382590502299,0.1923629553319544,-0.0820379551404377,-0.0964567726681051,-0.060954427708575,0.2718922349991618,-0.0964567726681051,0.0016665062438041,0.0026330292082543,0.0,0.5098223114916365,0,0,0,0
2016-12-31,93.05945,13.75,3.2591,0.0393639137516827,-0.25,-0.0405099066741249,6.99,0.18,12.0,162.87,60227.28,6367.49,2824.88,36108.16,-0.027122742658871,0.0318714123587557,0.3001872988855321,-0.1218810644046148,-0.015222891715332,0.0365322224881043,0.3899445526888517,-0.0915538270361424,-0.0163313345729826,-0.0933401803768012,0.1558942710972105,-0.0970295004203385,0.0378914352203167,-0.0054818343143603,0.293928750954447,-0.0622202230009025,-0.005293056549627,-0.0053133015756687,0.0999999999999996,0.036221467791730536,0,0,0,0
2017-01-31,93.11925,13.0,3.127,0.0298068489956795,-0.75,-0.0405326623914579,6.29,0.3,12.1,162.87,64670.78,6927.44,2917.73,38661.59,0.0737788590153831,-0.0039080772423234,0.2236964284556576,-0.0570944512565847,0.0879388895781541,-0.0116660793441771,0.2894676858302732,-0.0116660793441771,0.0328686528277306,-0.0673500765559721,0.1997074225029015,-0.0673500765559721,0.0707161483720022,0.0040959508496285,0.306834444889758,0.0,0.0006425999723831,-0.0053133015756687,0.0999999999999996,-0.3264569955940148,0,0,0,0
2017-02-28,92.86383,12.25,3.0993,0.0297451617514102,-0.75,-0.0088583306683721,5.35,0.38,12.7,162.87,66662.1,7328.03,2944.12,40518.88,0.0307916496445537,0.0768216830745152,0.1754030229260393,-0.0280608339517718,0.05782655641911,0.1333313743442541,0.183767938447777,0.0,0.0090447025598667,0.0251899518765363,0.0852310111070348,-0.0589145354059383,0.0480396693462426,0.1646729857383977,0.0582180582013981,0.0,-0.0027429344630675,-0.0053133015756687,0.5999999999999996,-0.0014407659172652662,0,0,0,0
2017-03-31,93.41286,12.25,3.1684,0.0309324071971156,0.0,0.0222953570161004,4.76,0.33,13.3,162.68,64984.06,7178.88,2951.58,39971.64,-0.025172324304215,0.078980488575941,0.1718790460177079,-0.0525268018435061,-0.020353355540302,0.1274269767208116,0.1936288284066118,-0.020353355540302,0.0025338641087999,0.0448514627170002,0.0553203584645598,-0.0565299527238902,-0.0135058027270249,0.1069974210815505,0.1509662537168749,-0.0135058027270249,0.0059122049995137,-0.0011665745686744,0.6000000000000014,0.20012135412438878,0,0,0,0
2017-04-30,94.52304,11.25,3.1984,0.034744595647406,-1.0,0.0094685014518367,4.57,0.25,13.9,162.68,65403.24,7286.25,3145.8,39201.52,0.0064505049392111,0.0113259806051511,0.097205566044993,-0.0464151212990273,0.0149563720246055,0.0517954684558799,0.1356224775227789,-0.0057013958731063,0.0658020450064034,0.0781669311416752,0.1205541343382398,0.0,-0.0192666600619839,0.0139655404757021,0.1292375687512245,-0.0325122510790032,0.0118846591357977,-0.0011665745686744,0.5999999999999996,-0.21883358387180768,1,1,0,1
2017-05-31,94.60922,11.25,3.2437,0.0955471231806278,0.0,0.0141633316658329,4.08,0.14,13.7,162.68,62711.47,6733.48,3123.65,37832.98,-0.0411565237440836,-0.0592635095504042,0.0839276729231118,-0.085661360001283,-0.0758648138617259,-0.0811336743981671,0.1585987810260776,-0.0811336743981671,-0.0070411342106936,0.0609791720446177,0.1371179934608459,-0.0070411342106936,-0.0349103810260417,-0.0662876170318625,0.03836846243971,-0.0662876170318625,0.0009117353821883,-0.0011665745686744,-0.200000000000001,0.4009460952131156,0,0,0,0
2017-06-30,94.47996,10.25,3.3082,0.0242756881467204,-1.0,0.0198846995714769,3.6,0.31,13.4,164.36,62899.97,6866.06,3030.12,38095.18,0.0030058297150425,-0.0320707878208901,0.0919631277252011,-0.0829130137475632,0.0196896701259974,-0.0435750423464383,0.1865558968613771,-0.0630414995571796,-0.0299425351751957,0.0266094769581037,0.1731913829192531,-0.0367728399771124,0.006930461200783,-0.0469447838517508,0.0732348447981885,-0.0598165595890113,-0.0013662516190281,0.0103270223752152,-0.2999999999999989,-0.7038571308607943,0,0,0,0
2017-07-31,94.25472,9.25,3.1307,0.0182081976131826,-1.0,-0.0536545553473186,3.0,-0.23,13.1,164.36,65920.36,7146.33,3203.31,39621.29,0.0480189418214349,0.007906641933947,0.1544587801543079,-0.0388754671095123,0.0408196258116007,-0.0192032938754503,0.215371274311659,-0.0247952041681052,0.0571561522315948,0.0182815182147624,0.156409380157815,0.0,0.040060448592184,0.0107080031590611,0.1301451300391174,-0.022152389207204,-0.0023839976223529,0.0103270223752152,-0.3000000000000007,-1.0332299822874922,0,0,0,0
2017-08-31,94.85835,9.25,3.1471,0.0190918881694802,0.0,0.005238445076181,2.71,0.24,12.9,164.36,70835.05,7626.19,3492.61,41184.5,0.074554962988673,0.1295389822627344,0.1252966013353791,0.0,0.0671477527626067,0.1325778052359256,0.0823640079593893,0.0,0.0903128326637134,0.1181182270740959,0.2151599419006001,0.0,0.0394537886070847,0.0885872590528158,0.0656617228904229,0.0,0.0064042416125154,0.0103270223752152,-0.1999999999999993,-0.5621517110537338,0,0,0,0
2017-09-30,94.90523,8.25,3.168,0.0226910328353025,-1.0,0.0066410346032856,2.46,0.19,12.7,165.74,74293.5,8121.9,3744.59,41305.79,0.0488239932067529,0.1811372883007733,0.0522855875560212,0.0,0.0650010031221357,0.1829054799987182,0.0506461807326415,0.0,0.0721466181451693,0.2357893416762373,0.0575167953821737,0.0,0.0029450400029138,0.0842786410249276,0.0736316550911152,0.0,0.0004942105781937,0.0083962034558286,-0.200000000000001,-0.7909082868528133,0,0,0,0
2017-10-31,94.64373,7.5,3.2769,0.0261498747124216,-0.75,0.0343749999999998,2.54,0.16,12.5,165.74,74308.49,7998.89,3648.59,40010.3,0.0002017673147718,0.1272464228047298,0.1308021510796389,0.0,-0.0151454708873538,0.1193003961473933,0.1624822481926882,-0.0151454708873538,-0.0256369856245943,0.1390062154458982,0.2160370564381375,-0.0256369856245943,-0.0313633996589823,0.0098182063229137,0.122678701579272,-0.0313633996589823,-0.002755380288315,0.0083962034558286,-0.1999999999999993,-0.5410515544904086,0,0,0,0
2017-11-30,94.64511,7.5,3.2616,0.022672256917328,0.0,-0.0046690469651193,2.7,0.42,12.3,165.74,71970.99,7685.28,3520.24,38901.51,-0.0314567016501075,0.0160364113528543,0.1400811869923393,-0.0314567016501075,-0.0392066899282276,0.0077482989539994,0.1890060467221381,-0.053758357034684,-0.035177972860749,0.0079109892029169,0.2057728429031891,-0.05991310130081,-0.0277126140018945,-0.0554332333766344,0.0652731034504479,-0.0582068518723404,1.458099760021092e-05,0.0083962034558286,-0.1999999999999993,-0.4772825767950141,0,0,0,0
2017-12-31,94.84934,7.0,3.308,0.0272750116316995,-0.5,0.0142261466764777,2.8,0.28,12.1,166.1,76402.08,8020.86,3759.89,39732.33,0.0615677233285243,0.0283817561428658,0.1638388406775824,0.0,0.0436652926113296,-0.0124404388135781,0.1476848919495001,-0.0124404388135781,0.0680777446992251,0.0040858945839197,0.1976624614130454,0.0,0.0213570115915808,-0.0380929646909065,0.101986255487946,-0.0380929646909065,0.0021578505218071,0.0021720767467117,-0.200000000000001,-0.508172524466542,0,0,0,0
2018-01-31,95.03448,7.0,3.1624,0.0300369772972527,0.0,-0.0440145102781136,2.95,0.44,11.9,166.1,84912.7,9567.17,3811.04,40582.98,0.1113925170623626,0.1427052278952243,0.2511650970974579,0.0,0.1927860603476436,0.1960622036307537,0.4072478484679011,0.0,0.0136041213971684,0.0445240490161953,0.1789346895639181,0.0,0.0214095171362969,0.0143133143215621,0.0981917988456641,-0.0174989995349319,0.0019519376729453,0.0021720767467117,-0.1999999999999993,-0.5024010810209681,0,0,0,0
2018-02-28,96.30407,6.75,3.2449,0.026974499144253,-0.25,0.0260877814318238,2.86,0.29,12.3,166.1,85353.6,9514.03,3674.68,41965.88,0.0051923917152558,0.1859445034728575,0.1840606134340896,0.0,-0.0055544115971598,0.2379548955926136,0.357766754922607,-0.0055544115971598,-0.0357802594567362,0.0438720087266777,0.1799593161536104,-0.0357802594567362,0.0340758613586285,0.0787725206553677,0.0253853568888633,0.0,0.0133592565561466,0.0021720767467117,0.4000000000000003,-0.22478157173674926,0,0,0,0
2018-03-31,95.81267,6.5,3.3238,0.0192394450142129,-0.25,0.02431507904712,2.84,0.32,12.7,167.0,85365.56,9678.91,3651.14,41445.06,0.0001401229707942,0.1173198426011437,0.2176285240234518,0.0,0.0173301955112605,0.2067172348102324,0.3758920285381891,0.0,-0.0064059999782294,-0.0289237185130416,0.08604730268512,-0.0419570510936647,-0.0124105582916407,0.043106709322106,0.0832492761507372,-0.0124105582916407,-0.0051025880837642,0.0054184226369657,0.3999999999999986,-0.12075655427731032,0,0,0,0
2018-04-30,95.43756,6.5,3.4811,0.0333984701453326,0.0,0.0473253505024371,2.68,0.09,13.2,167.0,86115.5,9279.86,3611.64,43820.67,0.0087850416491146,0.0141651366638912,0.0150444123825608,0.0,-0.0412288160547003,-0.030030824162213,0.1022303889407589,-0.0412288160547003,-0.0108185388673126,-0.0523216759729627,0.0548708504425216,-0.0523216759729627,0.057319497184948,0.0797795036244257,0.1229921497909161,0.0,-0.0039150354540792,0.0054184226369657,0.5,0.1946132472723267,0,0,0,0
2018-05-31,95.46274,6.5,3.737,0.0422010081203079,0.0,0.0735112464450891,2.76,0.22,13.0,167.0,76753.61,7931.81,3222.06,40116.27,-0.1087131817152544,-0.100757202976793,0.2268462433182955,-0.1087131817152544,-0.14526620013664,-0.1663038691280141,0.2852736335516627,-0.1805058627469414,-0.1078678938100142,-0.123172629997714,0.1986583181957129,-0.1545457407951634,-0.0845354486820946,-0.0440741383238002,0.2457116444841174,-0.0845354486820946,0.0002638374241754,0.0054184226369657,-0.1999999999999993,-0.01019104100829343,0,0,0,0
2018-06-30,96.00704,6.5,3.8558,0.0568543018117981,0.0,0.0317902060476318,2.86,0.4,12.8,168.04,72762.52,7399.54,3075.33,38562.41,-0.0519987268351286,-0.1476361192968217,0.2035535722962339,-0.1550589615109938,-0.0671057425732588,-0.2354986253617401,0.1876296870922999,-0.2354986253617401,-0.0455391892143535,-0.1577069079794255,0.1703465190245408,-0.1930470422771737,-0.038733910206507,-0.0695535245937633,0.2507862183820357,-0.1199949704100826,0.0057017009987352,0.0062275449101796,-0.1999999999999993,-0.07779215671965847,0,0,0,0
2018-07-31,93.05679,6.5,3.7549,0.0413427119067518,0.0,-0.0261683697287202,4.39,1.26,12.6,168.04,79220.44,8276.01,3277.41,40684.0,0.0887533856716342,-0.080067583652188,0.3521952066767147,-0.080067583652188,0.1184492549536864,-0.108175123331602,0.4692239454402127,-0.1449440071247691,0.0657100213635608,-0.0925424460909725,0.3045998913551583,-0.1400221461858181,0.0550170489863055,-0.0715796905889389,0.24642208862759,-0.0715796905889389,-0.0307295173353954,0.0062275449101796,-0.200000000000001,0.08415915394244987,0,0,0,0
2018-08-31,95.75667,6.5,4.1353,0.0413154155682964,0.0,0.1013076247037203,4.48,0.33,12.4,168.04,76677.53,7884.38,3114.02,39715.86,-0.0320991653164259,-0.0009912237352744,0.2638654536087463,-0.1095966463644756,-0.0473211124684479,-0.0059797196352409,0.3529926441468104,-0.1854062079304383,-0.0498533903295589,-0.033531343302111,0.2269356794672229,-0.1828949578067928,-0.0237965785075213,-0.0099812370392361,0.1744932898801187,-0.0936729173698165,0.0290132509406351,0.0062275449101796,-0.1999999999999993,-0.1483728310593325,0,0,0,0
2018-09-30,96.06905,6.5,4.0039,0.0424771215854132,0.0,-0.0317752037337073,4.19,-0.09,12.2,167.83,79342.43,8090.79,3129.76,39350.87,0.0347546406359202,0.0904299356316959,0.2097171185958251,-0.0786509977878547,0.0261796108254548,0.093417969225114,0.287735497523496,-0.1640804594732258,0.0050545597009654,0.0176989136125229,0.2002442015550545,-0.1787648515890675,-0.0091900313879643,0.0204463362118705,0.1452410979556367,-0.10200209170695,0.0032622270594833,-0.0012497024517971,-0.200000000000001,-0.2606953589406568,0,0,0,0
2018-10-31,96.80783,6.5,3.7177,0.0498392229636115,0.0,-0.0714803067009666,4.53,0.48,12.0,167.83,87423.55,9430.18,3271.7,45595.48,0.1018511784930207,0.1035478974870627,0.2320089281445532,0.0,0.1655450209435667,0.1394597154909189,0.3745318801274415,-0.0256981416295842,0.0453517202597002,-0.0017422293823476,0.1655461096369473,-0.1415204248709014,0.1586905194218069,0.1207226428079835,0.351279864124365,0.0,0.0076900937398671,-0.0012497024517971,-0.1999999999999993,-0.3564845056623386,0,0,0,0
2018-11-30,96.28644,6.5,3.8633,0.0292629001901031,0.0,0.0391639992468462,4.56,0.45,11.8,167.83,89504.03,10086.1,3405.04,47257.39,0.0237977066820096,0.1672784712809607,0.1463854108566284,0.0,0.0695554061534351,0.2792508732455818,0.2470553917860619,0.0,0.0407555704985176,0.0934547626540613,0.0764139766494403,-0.1065326000251899,0.0364490076647947,0.1898871131079624,0.3006984816140285,0.0,-0.0053858246796771,-0.0012497024517971,-0.1999999999999993,-0.022781389334779117,0,0,0,0
2018-12-31,96.60347,6.5,3.8748,0.0356366475790959,0.0,0.0029767297388243,4.05,-0.21,11.7,169.44,87887.27,10126.84,3399.97,49266.22,-0.018063544177843,0.1076957184195142,0.2108281266744737,-0.018063544177843,0.004039222296031,0.2516503332801865,0.281391184977687,0.0,-0.0014889692925781,0.0863356934717036,0.0894402139143418,-0.107862945547672,0.042508272251176,0.2519728280467497,0.2386546309694618,0.0,0.0032925716227538,0.0095930405767741,-0.1000000000000014,-0.24909048567766875,0,0,0,0
